,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,Propertycount,Distancia_NEW,Longtitude,Lattitude,Location_TRA,BathsAndRooms
8244,2,485000,14.9,3087,1,1,184,2329,14.7387102385554,145.0781,-37.7143,3.84676634592184,-1080.87902156337
8245,3,860500,14.9,3087,2,0,767,2329,15.3876236568002,145.0788,-37.7084,3.84738678915043,22.8311325963982
8246,2,728000,14.9,3087,1,1,529.5,2329,9.91336544475054,145.062058,-37.756506,3.84182709439766,6.11979133356729
8247,3,702000,14.9,3087,1,1,604,2329,15.283745075007,145.088,-37.7115,3.84731447966801,5.3938368490343
8248,3,627500,14.9,3087,1,1,319,2329,14.4531918575572,145.0759,-37.7165,3.84648363448358,9.73441930243389
8249,3,632000,14.9,3087,1,2,650,2329,15.2681120283344,145.0854,-37.711,3.84729654477473,33.0117440258559
8250,3,601000,14.9,3087,1,1,653,2329,14.7498179792781,145.087,-37.7163,3.84679833387687,22.7449171102559
8251,3,549000,14.9,3087,1,1,0,2329,14.7004496613484,145.0754,-37.7141,3.84671515427917,9.79370030683812
8252,2,342500,14.9,3087,1,1,0,2329,14.5436021350993,145.0807,-37.7167,3.84659050235042,4.76979339443548
8253,2,701000,14.9,3087,1,2,762,2329,15.2650325667085,145.0861,-37.7112,3.84729470289993,12.5734994993686
8254,3,645000,14.9,3087,1,1,355,2329,15.6760617378502,145.0825,-37.7065,3.84767878217284,14.8422477412454
8255,3,838000,14.9,3087,1,2,828,2329,14.6002882584156,145.0804,-37.7161,3.84664374100185,18.3073313111291
8256,3,1010000,1.9,3003,3,2,0,2230,9.14976874877746,144.9424,-37.8048,3.83396817335365,110.577053003406
8257,3,650000,1.9,3003,2,1,0,2230,8.06862200444164,144.9518,-37.8117,3.833517138875,18.948103719148
8258,3,1260000,1.9,3003,3,2,506,2230,8.952093580072,144.9448,-37.805,3.83401137415686,3435.22321953715
8259,1,460000,1.9,3003,1,1,0,2230,8.75807388639189,144.9456,-37.8076,3.83376887186703,6.11979133356729
8260,3,2370000,1.9,3003,3,2,265,2230,8.57646959796118,144.9481,-37.8073,3.83386541752519,14.0502601787703
8261,2,800000,1.9,3003,2,2,54,2230,8.48840759085651,144.9479,-37.8094,3.83364718826535,101.482998486492
8262,1,550000,1.9,3003,1,1,0,2230,8.75807388639189,144.9456,-37.8076,3.83376887186703,14.8422477412454
8263,3,660000,1.9,3003,2,1,0,2230,8.00016158312012,144.9526,-37.8118,3.83352815787664,7.76318866614026
8264,2,836000,1.9,3003,2,2,853,2230,8.37139097077477,144.949902,-37.807436,3.83383511621361,47.4600529893256
8265,2,1055000,1.9,3003,1,1,0,2230,8.70321499590827,144.9452,-37.8094,3.83357577745217,13.0541194037805
8266,4,860000,1.9,3003,2,1,865.2,2230,8.24433611379708,144.952035,-37.810152,3.83365979057753,12.843717570528
8267,3,995000,1.9,3003,1,1,0,2230,8.61629142904077,144.9474,-37.8076,3.83381648134238,-67.5318716663048
8268,3,1130000,1.9,3003,2,2,116,2230,8.16447521078262,144.9515,-37.8102,3.8336612871659,14.6752761261982
8269,1,443000,1.9,3003,1,1,547,2230,9.12099476220155,144.942,-37.806,3.83383589906364,12.4555300565392
8270,3,1120000,1.9,3003,3,1,801,2230,8.96812809586739,144.9435,-37.8067,3.83380459019169,-32.25472469754
8271,2,682000,1.9,3003,2,1,999.4,2230,8.15907334621169,144.951669,-37.810206,3.83362584408713,18.8763663486916
8272,1,482000,1.9,3003,1,1,0,2230,8.75807388639189,144.9456,-37.8076,3.83376887186703,12.5280546962692
8273,2,620000,1.9,3003,1,1,0,2230,8.17972405935605,144.952,-37.8091,3.83378604621639,5.14554919705018
8274,4,2100000,1.9,3003,1,0,440,2230,8.80418403623764,144.9463,-37.8056,3.83399020250968,-19.129666063168
8275,4,2100000,1.9,3003,1,0,440,2230,11.6914346146353,145.03048,-37.94784,3.82183755386341,11.8817352504912
8276,3,601000,1.9,3003,1,1,0,2230,8.00016158312012,144.9526,-37.8118,3.83352815787664,12.5227055131915
8277,4,1325000,8,3016,2,1,452,6380,12.773271543369,144.8905,-37.855,3.82751287808744,10.1435391524637
8278,4,1400000,8,3016,2,1,320,6380,12.1468154146966,144.8988,-37.8613,3.82709521331808,25.8591371643287
8279,3,920000,8,3016,1,2,676.2,6380,4.64166672382914,145.050607,-37.810172,3.8366336370778,30.9425540800767
8280,3,1535000,8,3016,1,1,507,6380,12.2466401531502,144.8994,-37.8681,3.82642382374611,36.3598541956844
8281,3,890000,8,3016,1,3,0,6380,13.1575961440068,144.8883,-37.8663,3.82631257873096,28.9352477842064
8282,4,1400000,8,3016,2,4,457,6380,12.5812536343642,144.8923,-37.8517,3.8278941236457,14.7598364784555
8283,3,1800000,8,3016,2,2,332,6380,11.9611989151143,144.9019,-37.8652,3.82678290356317,23.3514441043582
8284,2,1050000,8,3016,1,4,445,6380,13.548412256134,144.8827,-37.8615,3.82664976295181,39.745047058678
8285,2,850000,8,3016,1,1,278,6380,12.7902653817967,144.8906,-37.857,3.82731331061627,7.79759979315274
8286,4,2910000,8,3016,3,0,338,6380,12.4027573072286,144.8963,-37.8633,3.82682703303727,8.09075527355145
8287,3,2910000,8,3016,3,2,515,6380,12.4951989397337,144.8947,-37.8609,3.82702735539831,9.85547595882009
8288,4,2640000,8,3016,2,2,650,6380,5.8670142502217,144.9739,-37.8641,3.8287956137872,-6.13557933494309
8289,4,2640000,8,3016,2,2,650,6380,13.2444879797845,144.8875,-37.8671,3.82621061554753,14.8309495491826
8290,3,1200000,8,3016,2,2,315,6380,13.1586925873758,144.8868,-37.8595,3.82696020813798,20.8451721698481
8291,4,2000000,8,3016,2,2,521.9,6380,4.03464745408068,145.036979,-37.814004,3.83497588985178,6.11979133356729
8292,4,3130000,8,3016,2,2,897,6380,12.275799753577,144.899,-37.8679,3.82643347003663,14.8422477412454
8293,2,1500000,8,3016,1,2,434.2,6380,4.68557497722175,145.053268,-37.802701,3.83713572169941,18.8763663486916
8294,3,1460000,8,3016,1,2,373,6380,12.3779146458248,144.8973,-37.8661,3.82657046804398,46.4335337236205
8295,1,310000,8,3016,1,1,0,6380,12.7034119284372,144.8919,-37.8588,3.82716567878538,14.9924275564358
8296,3,1200000,8,3016,2,2,348,6380,13.7356500335704,144.8799,-37.8578,3.82694979634316,19.6032763289874
8297,3,1560000,8,3016,2,2,310,6380,11.770626684517,144.9039,-37.8644,3.82691657599222,18.5405286587269
8298,3,1575000,8,3016,2,3,430,6380,12.5719064942229,144.8939,-37.8613,3.82696579356757,29.2569759740518
8299,2,830000,8,3016,1,1,84,6380,11.8561700658999,144.9015,-37.8581,3.82749002195039,13.4174090598509
8300,2,830000,8,3016,1,0,56,6380,11.8910009740646,144.9011,-37.8581,3.82747945617979,11.7807463148599
8301,4,1085000,8,3016,1,2,458,6380,12.7130789277696,144.8915,-37.8571,3.82732697433242,16.4108803344517
8302,3,1470000,8,3016,2,1,364,6380,12.2443531679033,144.8961,-37.8513,3.82803496841588,18.8763663486916
8303,4,2230000,8,3016,2,2,782,6380,13.2616706851233,144.8867,-37.8647,3.82643200659189,148.602088006051
8304,3,1460000,8,3016,2,2,506,6380,13.3710820795557,144.8857,-37.8658,3.82629443983753,29.6158387845865
8305,3,1460000,8,3016,2,2,506,6380,17.6868826998903,144.8362,-37.86709,3.82485688760346,40.7072473495674
8306,5,1410000,8,3016,2,2,195,6380,12.66557267546,144.8935,-37.8643,3.82665201786379,28.9352477842064
8307,2,940000,8,3016,1,0,166,6380,12.1554350483447,144.9009,-37.8695,3.82632197414806,6.48961286828926
8308,4,1330000,8,3016,3,2,217,6380,13.8514765771552,144.8796,-37.8634,3.82637586693218,10.4217449783389
8309,3,1010000,8,3016,2,2,250,6380,11.9028211396905,144.903,-37.8667,3.82666036385531,-97.1665340406836
8310,3,1010000,8,3016,2,2,418,6380,14.0060856039009,144.8767,-37.8571,3.82693603049362,5.39237948442948
8311,2,450000,8,3016,1,2,0,6380,12.0130907526466,144.899,-37.8536,3.8278789864108,4.42209462152292
8312,2,513500,8,3016,1,1,0,6380,12.0918924032548,144.8981,-37.8536,3.82785521060084,2.75734591866654
8313,2,1000000,8,3016,1,0,240,6380,12.6174786678535,144.8922,-37.8544,3.82761845386534,6.49671736386679
8314,3,906000,8,3016,2,2,270,6380,13.7455207200264,144.8803,-37.8608,3.82665712293454,6.21660632527147
8315,4,1805000,8,3016,2,2,466,6380,13.1680643344001,144.8872,-37.8621,3.82670797446523,4.46580543386051
8316,4,1126000,8,3016,1,1,307,6380,12.3957815754096,144.8945,-37.8525,3.82787134271184,5.35900709128991
8317,3,935000,8,3016,2,1,233,6380,12.7508114919241,144.8911,-37.8573,3.82729618858186,4.57841317214141
8318,3,1205000,8,3016,1,1,458.6,6380,4.25811208342152,145.05863,-37.809947,3.83661265640033,4.54283714839357
8319,2,895000,8,3016,2,1,193,6380,11.9416615937887,144.9005,-37.858,3.82747371757621,4.41221480824632
8320,2,890000,8,3016,1,1,141.8,6380,5.3250304941127,145.051829,-37.803856,3.8374733574085,4.48331358397258
8321,2,375000,8,3016,1,1,0,6380,12.5617730838586,144.8924,-37.8504,3.8280282374823,5.47280809538683
8322,3,1000000,8,3016,1,2,189,6380,11.733900886414,144.9043,-37.8643,3.82693724695822,5.52815687220974
8323,2,769000,8,3016,1,1,265,6380,12.5497784701117,144.8928,-37.853,3.82777586981217,5.33413984613064
8324,3,1270000,8,3016,1,2,470,6380,13.1202131213982,144.8871,-37.8587,3.82704900062601,5.42954002629401
8325,4,1172000,8,3016,2,2,344,6380,13.7952879960086,144.8799,-37.8617,3.82655559576036,5.49694714280921
8326,3,1360000,8,3016,1,1,477,6380,12.3522766180924,144.8949,-37.8516,3.82797292584726,2.76595736592012
8327,4,2050000,8,3016,2,2,648,6380,13.0725813721646,144.8879,-37.8601,3.82692861350076,2.76014602629373
8328,3,975000,8,3016,2,2,289,6380,13.042300451189,144.8881,-37.8593,3.82701476255504,3.53723050068312
8329,3,1310000,8,3016,2,1,185,6380,11.5353218830785,144.9072,-37.8664,3.82680159719435,3.66190276249821
8330,4,830000,8,3016,1,2,0,6380,12.1883710227177,144.8968,-37.8519,3.82799278239666,4.57787396357252
8331,2,491500,8,3016,1,1,0,6380,12.0034770516967,144.8995,-37.8563,3.82761918095535,7.17435105940573
8332,2,547500,8,3016,1,1,0,6380,12.2923826881931,144.8971,-37.8612,3.82706042069454,5.50864333645184
8333,3,965000,8,3016,2,1,151,6380,11.6603237476431,144.9058,-37.8666,3.82674441328242,3.59413197258574
8334,3,1262000,8,3016,2,2,204,6380,12.3021380274092,144.8959,-37.8551,3.82764541633756,5.45277730908053
8335,3,1210000,8,3016,1,0,249,6380,12.4533069400621,144.895,-37.86,3.82712625462229,7.22563147109939
8336,2,412000,8,3016,1,1,0,6380,12.5434631541261,144.8937,-37.8586,3.82723344233543,6.24066870827433
8337,2,1337500,8,3016,1,0,297,6380,12.3072709036693,144.8977,-37.8645,3.82674272735676,5.37382979805617
8338,3,1230000,8,3016,1,2,478.3,6380,5.37327777256756,145.057005,-37.806063,3.83748095469707,6.50652189083131
8339,2,811000,8,3016,1,2,183,6380,12.3683965087426,144.8952,-37.8555,3.82758648016801,4.43627737031603
8340,4,1630000,8,3016,2,2,265,6380,11.7986837453957,144.9039,-37.8656,3.82679529705062,3.61651303989852
8341,2,920000,8,3016,1,1,307,6380,12.0735362113,144.8985,-37.855,3.82772421080439,6.37548052832656
8342,3,960000,8,3016,2,1,189,6380,12.0451834511777,144.8998,-37.8605,3.8272024933638,4.41306265460016
8343,3,1482500,8,3016,2,1,506,6380,13.0494449878146,144.888,-37.8592,3.82702222973544,5.43689768426068
8344,4,1300000,8,3016,2,2,369,6380,12.0487037828547,144.8992,-37.8576,3.82747981911162,5.29618542499001
8345,3,1378000,8,3016,2,2,404.3,6380,4.83033158435798,145.037625,-37.811035,3.83581722822904,4.53533085465557
8346,4,2255000,8,3016,1,3,765,6380,12.0670249923359,144.8999,-37.8621,3.82704340224129,3.41835978455006
8347,4,1860000,8,3016,2,0,199,6380,11.8473542493823,144.9023,-37.8615,3.82716743921926,4.26642966733036
8348,3,1710000,8,3016,2,1,260,6380,12.1614583426884,144.9001,-37.8671,3.82654335821861,4.22657612282279
8349,4,2440000,8,3016,3,3,500,6380,13.8415782272787,144.8798,-37.8638,3.82634072649866,3.37577013868192
8350,1,331000,8,3016,1,1,0,6380,12.5783119592702,144.8933,-37.8586,3.82722287670437,3.43276311940199
8351,3,1230000,8,3016,1,2,478.3,6380,5.37327777256756,145.057005,-37.806063,3.83748095469707,4.20101026205119
8352,2,500000,8.9,3016,1,1,53,802,13.8649838017418,144.8782,-37.8563,3.8270565269189,3.39819771289457
8353,3,1075000,8.9,3016,1,1,432.7,802,5.87981093953979,145.043438,-37.803566,3.83746786254717,5.99723688975583
8354,2,580000,8.9,3016,1,2,2417.9,802,6.00197773936143,145.03191,-37.804704,3.83641128502566,3.44468238741275
8355,2,400000,8.9,3016,1,1,0,802,13.1491884434219,144.8864,-37.8564,3.82726302553861,3.41555385090684
8356,5,1410000,8.9,3016,2,5,680,802,13.1890851600864,144.8859,-37.8561,3.82728014771728,4.27123398434189
8357,1,285000,8.9,3016,1,1,0,802,13.3593501128636,144.8841,-37.8571,3.82713150241302,3.34673693669753
8358,2,460000,8.9,3016,1,1,0,802,13.2484854917877,144.8854,-37.8573,3.82714562316911,4.20072722206129
8359,2,600000,8.9,3016,1,1,634,802,7.21534755226987,145.044507,-37.804817,3.83793196501227,3.35221786086967
8360,2,380000,8.9,3016,1,1,0,802,13.1491884434219,144.8864,-37.8564,3.82726302553861,4.23084466093069
8361,4,1440000,8.9,3016,3,4,672,802,14.2563351312106,144.8734,-37.8536,3.8272026967052,3.43261955477248
8362,2,367500,8.9,3016,1,1,0,802,13.3593501128636,144.8841,-37.8571,3.82713150241302,3.40927078187065
8363,1,355000,8.9,3016,1,1,46,802,6.32381986284665,145.018018,-37.802486,3.8362955795045,4.20448181475514
8364,3,1225000,8.9,3016,1,1,311,802,14.0208736539554,144.8762,-37.8546,3.82717556122638,5.96241684080646
8365,2,580000,5.1,3181,2,1,0,4380,4.18144900121494,144.9903,-37.8558,3.8300683118571,2.53522199453189
8366,3,1850000,5.1,3181,1,2,361,4380,4.45438481638583,144.9865,-37.8546,3.83008934185013,4.15087097272658
8367,3,825000,5.1,3181,1,1,0,4380,3.58775960378556,144.998,-37.8565,3.8302008902038,3.37753565726972
8368,3,2302000,5.1,3181,1,4,440,4380,3.31480529310941,144.9994,-37.8528,3.83061226646378,2.56748312578111
8369,2,1045000,5.1,3181,1,2,118,4380,3.67360998576313,144.9961,-37.855,3.83030246995113,4.21169120397608
8370,4,2050000,5.1,3181,2,1,321,4380,3.81748258307616,144.9948,-37.8559,3.83017706619048,3.37772284548034
8371,2,611000,5.1,3181,1,1,598,4380,3.65471032313095,144.9971,-37.8564,3.8301872338627,3.44838357138248
8372,2,600000,5.1,3181,1,1,1043,4380,3.73009445184298,144.9972,-37.8581,3.83001788256674,3.37899099776926
8373,2,800000,5.1,3181,1,1,0,4380,3.47644319852326,145.0002,-37.8577,3.83013759420144,3.42235254195644
8374,1,275000,5.1,3181,1,1,0,4380,3.29953372943132,145.0016,-37.8564,3.83030610411978,3.4266213307289
8375,2,1325000,5.1,3181,1,0,153,4380,3.6890738157399,144.9952,-37.8535,3.83043047538537,2.58026342618022
8376,3,1540000,5.1,3181,2,1,138,4380,3.78842606498452,144.995,-37.8556,3.83021270300827,2.49650197907994
8377,3,1370000,5.1,3181,1,2,317,4380,4.28815452922479,144.9891,-37.856,3.83001637785292,2.5344308017747
8378,2,655000,5.1,3181,1,1,1161.6,4380,3.23355763742907,145.001749,-37.855423,3.83039574710658,3.34661670983695
8379,1,372000,5.1,3181,1,1,0,4380,3.47596842309306,145,-37.8574,3.83016266304606,3.38307807656801
8380,1,412500,5.1,3181,1,1,0,4380,3.40008020022346,144.9986,-37.8533,3.8305405341146,3.43535941326957
8381,1,452000,5.1,3181,1,1,0,4380,3.41368113751794,145.0004,-37.8568,3.83023393419412,6.24083301040187
8382,2,450000,5.1,3181,1,1,1057,4380,3.32722946033236,145.0005,-37.8552,3.83039846573258,5.51389884446165
8383,1,300000,5.1,3181,1,1,0,4380,3.5757829177904,144.9994,-37.8584,3.8300456437673,6.30302012940291
8384,2,520000,5.1,3181,1,1,0,4380,3.57204063803776,144.9987,-37.8573,3.83013844093477,2.18713080484038
8385,2,650000,5.1,3181,2,1,0,4380,3.52074671468934,144.9982,-37.8554,3.83031747121943,2.12222170928341
8386,1,501000,5.1,3181,1,1,0,4380,3.62484257178561,144.9979,-37.8571,3.83013754355194,3.2129669001163
8387,2,380000,5.1,3181,1,1,0,4380,3.23846251022058,145.0018,-37.8555,3.83040245142714,6.428742117702
8388,4,1605000,5.1,3181,1,1,230,4380,3.7758461721797,144.9948,-37.8549,3.83027824667348,4.30651061744072
8389,2,600000,5.1,3181,1,1,0,4380,3.47971604381956,144.999,-37.8559,3.83028801322911,2.12222170928341
8390,2,1500000,5.1,3181,1,2,0,4380,4.34563999427074,144.9868,-37.8518,3.83038058956245,5.53649304866799
8391,3,830000,5.1,3181,2,2,0,4380,3.44851038365383,144.9977,-37.8526,3.83058759503971,3.19257717446369
8392,2,1200000,5.1,3181,2,1,0,4380,4.09485737682509,144.9916,-37.8563,3.83005206531013,5.31721215487651
8393,1,300000,5.1,3181,1,1,705,4380,3.56996887362543,144.9977,-37.8556,3.83028402666977,2.18713080484038
8394,1,400000,5.1,3181,1,1,706,4380,3.56996887362543,144.9977,-37.8556,3.83028402666977,6.40915362606575
8395,2,623000,5.1,3181,1,1,0,4380,3.66919907680787,144.9974,-37.8572,3.83011421869552,5.44933110130709
8396,2,600000,5.1,3181,1,1,1452,4380,3.23355763742907,145.0018,-37.8554,3.83041256993718,3.24289025014108
8397,2,1325000,5.1,3181,1,0,140,4380,3.67760580838664,144.9959,-37.8547,3.83032754189044,4.27660947719262
8398,2,518000,5.1,3181,1,1,0,4380,4.2778649061233,144.9881,-37.8533,3.83026314746667,5.48288734805511
8399,3,2368000,5.1,3181,2,1,322,4380,3.38477858789388,144.9995,-37.8547,3.83042264236673,5.40304615621211
8400,2,1350000,5.1,3181,1,2,181,4380,3.30532168810518,145.0006,-37.8549,3.83043146329801,2.08324174376174
8401,2,650000,5.1,3181,1,1,0,4380,3.42955682488856,145.0006,-37.8574,3.83017851199501,6.29787828888692
8402,3,1200000,5.1,3181,1,1,116,4380,4.00814229396366,144.9913,-37.8533,3.83034768434985,2.12222170928341
8403,2,580000,5.1,3181,1,1,0,4380,3.34366286320441,145.0011,-37.8565,3.8302827783868,3.28681160784566
8404,2,555000,5.1,3181,1,1,0,4380,3.50499764317446,145.0004,-37.8585,3.83006194117569,5.29274650854697
8405,2,474000,5.1,3181,1,1,0,4380,3.32722946033236,145.0005,-37.8552,3.83039846573258,4.42919443893439
8406,2,1350000,5.1,3181,1,1,157,4380,4.42460759595508,144.986,-37.8522,3.83031897749668,5.42347316970105
8407,2,1350000,5.1,3181,1,1,157,4380,9.71403670775101,145.00264,-37.75884,3.84023026131099,5.53269511548952
8408,3,1910000,5.1,3181,3,1,143,4380,4.25400142248876,144.9881,-37.8525,3.83034409880457,3.67641328950987
8409,3,665000,15,3085,1,2,507.6,1369,10.7201003733967,145.024357,-37.748819,3.84202421163516,3.57405629376035
8410,4,700000,15,3085,1,1,530,1369,14.44169154731,145.1053,-37.7251,3.84638609307861,5.45591480142951
8411,4,915000,15,3085,3,1,531,1369,14.9063146533016,145.1034,-37.7198,3.84687617643784,4.63918845074355
8412,4,760000,15,3085,2,2,561.6,1369,10.6543360711347,145.041354,-37.756994,3.84203498700622,2.65043796890378
8413,3,715000,15,3085,1,1,926.1,1369,10.6354469636929,145.025728,-37.749296,3.84234751540046,2.71032199008
8414,3,710000,15,3085,2,1,459.7,1369,10.7201003733967,145.028288,-37.749057,3.84238959900226,6.40135638135877
8415,3,810000,15,3085,2,2,568,1369,14.8418447810987,145.1066,-37.7216,3.84677744316254,5.4707429565174
8416,3,753000,15,3085,2,1,536,1369,14.5925327647315,145.1045,-37.7233,3.84654841967696,5.34742594672519
8417,3,602500,15,3085,2,2,586,1369,14.025509951555,145.1017,-37.7279,3.8460052109977,4.4674259115194
8418,3,742000,15,3085,1,1,614,1369,13.0873876552369,145.081,-37.7305,3.84519155590305,5.5093899515942
8419,4,953000,15,3085,2,2,551,1369,13.3326186810117,145.0883,-37.7302,3.84541560871662,3.70817392774357
8420,4,840000,15,3085,2,2,761,1369,14.8748251075231,145.108,-37.7218,3.84679416146631,3.66083303169671
8421,3,650000,15,3085,1,1,706,1369,13.0374068169144,145.0811,-37.731,3.84514325090774,1.81172486205074
8422,4,793000,15,3085,2,1,592,1369,14.015437842128,145.1017,-37.728,3.84599501696353,4.394255341686
8423,3,731000,15,3085,2,2,566,1369,14.9367622295459,145.1034,-37.7195,3.84690677235912,4.66940785730222
8424,3,758000,15,3085,1,1,582.7,1369,10.7659526466559,145.032598,-37.750034,3.8424199093937,1.85284162876745
8425,3,710000,15,3085,1,1,616,1369,13.2026467319088,145.0854,-37.7306,3.84529798094915,4.54793051235489
8426,3,788000,15,3085,1,1,663.9,1369,10.1012468840072,145.031298,-37.754036,3.84198075009474,2.79344065062455
8427,3,670000,15,3085,1,2,1010.2,1369,10.6306547563383,145.031567,-37.747459,3.84249370544665,2.79013078554147
8428,3,720000,15,3085,2,4,535,1369,14.6437819465659,145.1037,-37.7225,3.84660878785871,4.52795710618987
8429,3,720000,15,3085,2,2,555,1369,14.7441356387371,145.1034,-37.7214,3.84671300641015,6.27130203885102
8430,3,936000,15,3085,2,2,587,1369,14.8153526127883,145.1014,-37.72,3.84680275715801,4.59585922369375
8431,3,710000,15,3085,2,1,459.7,1369,10.7201003733967,145.028288,-37.749057,3.84238959900226,5.34474381848209
8432,3,800000,15,3085,2,2,660,1369,13.3961567909155,145.0845,-37.7285,3.84548815881893,4.43984060690487
8433,3,721000,15,3085,1,1,687,1369,13.1445050626479,145.0823,-37.7303,3.84524639348216,6.34848753774557
8434,3,1000000,7,3013,2,1,448,6543,13.8096441938583,144.8799,-37.8228,3.83049113233288,2.81356768204607
8435,2,640000,7,3013,1,1,230.3,6543,8.90632191317322,144.995075,-37.769111,3.839084870962,3.50971542383953
8436,2,890000,7,3013,1,2,471,6543,14.7676847758747,144.8707,-37.8149,3.83104807893185,2.76556191425779
8437,2,760000,7,3013,1,1,134,6543,12.9487055093503,144.8911,-37.8176,3.8313139913691,6.27130203885102
8438,3,1165000,7,3013,1,0,191,6543,13.2263682587558,144.8879,-37.8175,3.83123950551993,6.1323031869442
8439,4,1550000,7,3013,2,2,427,6543,14.1316140588348,144.8771,-37.8187,3.83083236599883,4.6483525583425
